PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;ORGANISME;OBSERVATEUR;CD_STATION;STATION;METHODE;REPETITION;Longitude;Latitude;ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;RANK;male;female;Juvénile;?;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER/PHOTO;DETERMINATEUR;LEG/COLLECTION;DATE_DETERMINATION;ENVOI_CARDOBS
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83053;Evenos;ECO&SOLS;Equipe ECO&SOLS;2132872;2205;Pitfall;3;43.1807256825456;5.85371529787471;274;27/03/2024;22/04/2024;Pinède;;Pitfall;;Insecta;Hymenoptera;Formicidae;52811;Crematogaster scutellaris;Crematogaster scutellaris (Olivier, 1792);E&S_FO_B2_T92;NHEN-29705;crematogaster scutellaris;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45631;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11305;Quintillan;ECO&SOLS;Equipe ECO&SOLS;2132859;2260;Pitfall;4;42.949275970459;2.7153799533844;349;14/05/2024;10/06/2024;Maquis;;Pitfall;;Insecta;Hymenoptera;Formicidae;52811;Crematogaster scutellaris;Crematogaster scutellaris (Olivier, 1792);E&S_FO_B1_T52;NHEN-29550;crematogaster scutellaris;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45630;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;Pitfall;4;43.7733624323249;5.30087879165883;292;25/03/2024;22/04/2024;Garrigue;;Pitfall;;Insecta;Hymenoptera;Formicidae;52811;Crematogaster scutellaris;Crematogaster scutellaris (Olivier, 1792);E&S_FO_B4_T62;NHEN-29880;crematogaster scutellaris;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83053;Evenos;ECO&SOLS;Equipe ECO&SOLS;2132872;2205;Pitfall;5;43.1807256825456;5.85371529787471;274;27/03/2024;22/04/2024;Pinède;;Pitfall;;Insecta;Hymenoptera;Formicidae;52811;Crematogaster scutellaris;Crematogaster scutellaris (Olivier, 1792);E&S_FO_B2_T97;NHEN-29710;crematogaster scutellaris;S;;;;10;10;#N/A;;;N.HENON;ECO&SOLS;45631;
France;RHONE-ALPES;ISERE;38;38298;Le Peage-De-Roussillon;ECO&SOLS;Equipe ECO&SOLS;2132824;1556;Pitfall;6;45.3690149100078;4.77475157668675;138;10/04/2024;07/05/2024;Verger;;Pitfall;;Insecta;Hymenoptera;Formicidae;52811;Crematogaster scutellaris;Crematogaster scutellaris (Olivier, 1792);E&S_FO_B9_T29;NHEN-30429;crematogaster scutellaris;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;Pitfall;1;43.7733624323249;5.30087879165883;292;25/03/2024;22/04/2024;Garrigue;;Pitfall;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B4_T51;NHEN-29869;crematogaster sordidula;S;;;;5;5;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;Pitfall;2;43.7733624323249;5.30087879165883;292;25/03/2024;22/04/2024;Garrigue;;Pitfall;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B4_T54;NHEN-29872;crematogaster sordidula;S;;;;9;9;#N/A;;;N.HENON;ECO&SOLS;45632;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;3;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B2_T36;NHEN-29636;crematogaster sordidula;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45630;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;Pitfall;3;43.7733624323249;5.30087879165883;292;25/03/2024;22/04/2024;Garrigue;;Pitfall;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B4_T57;NHEN-29875;crematogaster sordidula;S;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45632;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;4;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B4_T28;NHEN-29845;crematogaster sordidula;S;;;;5;5;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;Pitfall;4;43.7733624323249;5.30087879165883;292;25/03/2024;22/04/2024;Garrigue;;Pitfall;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B4_T63;NHEN-29881;crematogaster sordidula;S;;;;16;16;#N/A;;;N.HENON;ECO&SOLS;45632;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;5;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B4_T37;NHEN-29854;crematogaster sordidula;S;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;Pitfall;5;43.7733624323249;5.30087879165883;292;25/03/2024;22/04/2024;Garrigue;;Pitfall;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B4_T67;NHEN-29885;crematogaster sordidula;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;5;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B4_T80;NHEN-29899;crematogaster sordidula;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45632;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;6;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B4_T39;NHEN-29856;crematogaster sordidula;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;Pitfall;6;43.7733624323249;5.30087879165883;292;25/03/2024;22/04/2024;Garrigue;;Pitfall;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B4_T69;NHEN-29887;crematogaster sordidula;S;;;;6;6;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;6;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B4_T82;NHEN-29901;crematogaster sordidula;S;;;;5;5;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;trimanuel;2;43.7733624323249;5.30087879165883;292;25/03/2024;25/03/2024;Garrigue;;Tri manuel;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B8_T42;NHEN-30342;crematogaster sordidula;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45644;
France;POITOU-CHARENTES;CHARENTE;16;16337;Saint-Maurice-Des-Lions;Université de Rennes;Université de Rennes;2167338;1372;trimanuel;1;45.9598382118547;0.672536029377586;222;11/04/2024;11/04/2024;Forêt mixte;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219465;Dolichoderus quadripunctatus;Dolichoderus quadripunctatus (Linnaeus, 1771);E&S_FO_B8_T6;NHEN-30306;dolichoderus quadripunctatus;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;MIDI-PYRENEES;TARN;81;81025;Belcastel;ECO&SOLS;Equipe ECO&SOLS;2132894;1837;Pitfall;1;44.3889199310117;2.32434462405189;579;30/05/2024;03/07/2024;Culture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B1_T84;NHEN-29582;Formica cunicularia;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45630;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;4157;Puimoisson;ECO&SOLS;Equipe ECO&SOLS;2132865;1992;Pitfall;1;43.8921670756657;6.10461897406734;712;24/04/2024;28/05/2024;Culture de coriande;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B4_T7;NHEN-29823;Formica cunicularia;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;1;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B4_T74;NHEN-29892;Formica cunicularia;S;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45632;
France;RHONE-ALPES;AIN;1;1457;Vonnas;Sol&Co;Sol&Co;2167317;1310;Pitfall;1;46.228868438387;5.02443580687463;202;16/05/2024;15/06/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B4_T93;NHEN-29913;Formica cunicularia;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45633;
France;CHAMPAGNE-ARDENNE;MARNE;51;51048;Belval-Sous-Chatillon;Sol&Co;Sol&Co;2167297;288;Pitfall;1;49.1281765661728;3.85678097784408;193;06/06/2024;06/07/2024;Vignes;;Pitfall;Remplace le site 92;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B5_T47;NHEN-30009;Formica cunicularia;S;;;;6;6;#N/A;;;N.HENON;ECO&SOLS;45635;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;2;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B2_T28;NHEN-29627;Formica cunicularia;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45630;
France;LANGUEDOC-ROUSSILLON;LOZERE;48;48171;Saint-Martin-de-Lansuscle;ECO&SOLS;Equipe ECO&SOLS;2132904;1887;Pitfall;2;44.2375443985216;3.7226445983764;928;14/06/2024;10/07/2024;Lande à bruyère / fougeraie;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B3_T60;NHEN-29774;Formica cunicularia;S;;;;7;7;#N/A;;;N.HENON;ECO&SOLS;45631;
France;RHONE-ALPES;ISERE;38;38298;Le Peage-De-Roussillon;ECO&SOLS;Equipe ECO&SOLS;2132824;1556;Pitfall;2;45.3690149100078;4.77475157668675;138;10/04/2024;07/05/2024;Verger;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B9_T18;NHEN-30418;Formica cunicularia;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45644;
France;AUVERGNE;HAUTE-LOIRE;43;43016;Auzon;ECO&SOLS;Equipe ECO&SOLS;2132895  ;1549;Pitfall;3;45.3911047765517;3.34517713570663;400;31/05/2024;02/07/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B1_T9;NHEN-29507;Formica cunicularia;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45629;
France;MIDI-PYRENEES;TARN;81;81025;Belcastel;ECO&SOLS;Equipe ECO&SOLS;2132894;1837;Pitfall;3;44.3889199310117;2.32434462405189;579;30/05/2024;03/07/2024;Culture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B1_T92;NHEN-29590;Formica cunicularia;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45630;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;3;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B2_T39;NHEN-29639;Formica cunicularia;S;;;;7;7;#N/A;;;N.HENON;ECO&SOLS;45630;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;3;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B4_T77;NHEN-29896;Formica cunicularia;S;;;;12;12;#N/A;;;N.HENON;ECO&SOLS;45632;
France;CHAMPAGNE-ARDENNE;MARNE;51;51048;Belval-Sous-Chatillon;Sol&Co;Sol&Co;2167297;288;Pitfall;3;49.1281765661728;3.85678097784408;193;06/06/2024;06/07/2024;Vignes;;Pitfall;Remplace le site 92;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B5_T53;NHEN-30015;Formica cunicularia;S;;;;4;4;#N/A;;;N.HENON;ECO&SOLS;45635;
France;RHONE-ALPES;AIN;1;1058;Bregnier-Cordon;ECO&SOLS;Equipe ECO&SOLS;2132823;1477;Pitfall;4;45.6401693491095;5.61003921649128;209;11/04/2024;07/05/2024;Friche humide;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B1_T34;NHEN-29532;Formica cunicularia;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45630;
France;MIDI-PYRENEES;GERS;32;32150;Goutz;Université de Rennes;Université de Rennes;2167323;2011;Pitfall;4;43.7995981085167;0.738134796235499;197;13/03/2024;09/04/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B1_T82;NHEN-29580;Formica cunicularia;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45630;
France;MIDI-PYRENEES;TARN;81;81025;Belcastel;ECO&SOLS;Equipe ECO&SOLS;2132894;1837;Pitfall;4;44.3889199310117;2.32434462405189;579;30/05/2024;03/07/2024;Culture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B1_T96;NHEN-29594;Formica cunicularia;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45630;
France;PAYS DE LA LOIRE;VENDEE;85;85294;La Tranche-Sur-Mer;Université de Rennes;Université de Rennes;2167328;1237;Pitfall;4;46.3506497510169;-1.40321679085194;3;17/04/2024;15/05/2024;Prairie;;Pitfall;Les pots 1,3,4 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B3_T13;NHEN-29726;Formica cunicularia;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45631;
France;RHONE-ALPES;AIN;1;1457;Vonnas;Sol&Co;Sol&Co;2167317;1310;Pitfall;4;46.228868438387;5.02443580687463;202;16/05/2024;15/06/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B5_T1;NHEN-29921;Formica cunicularia;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45633;
France;CHAMPAGNE-ARDENNE;MARNE;51;51048;Belval-Sous-Chatillon;Sol&Co;Sol&Co;2167297;288;Pitfall;4;49.1281765661728;3.85678097784408;193;06/06/2024;06/07/2024;Vignes;;Pitfall;Remplace le site 92;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B5_T57;NHEN-30019;Formica cunicularia;S;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45635;
France;RHONE-ALPES;ISERE;38;38298;Le Peage-De-Roussillon;ECO&SOLS;Equipe ECO&SOLS;2132824;1556;Pitfall;4;45.3690149100078;4.77475157668675;138;10/04/2024;07/05/2024;Verger;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B9_T26;NHEN-30426;Formica cunicularia;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71273;Maltat;Sol&Co;Sol&Co;2167309;1180;Pitfall;5;46.6825057220501;3.78802433819848;270;03/04/2024;03/05/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B5_T44;NHEN-30006;Formica cunicularia;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45635;
France;CHAMPAGNE-ARDENNE;MARNE;51;51048;Belval-Sous-Chatillon;Sol&Co;Sol&Co;2167297;288;Pitfall;5;49.1281765661728;3.85678097784408;193;06/06/2024;06/07/2024;Vignes;;Pitfall;Remplace le site 92;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B5_T61;NHEN-30023;Formica cunicularia;S;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45635;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;6;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B4_T45;NHEN-29862;Formica cunicularia;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;6;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B4_T81;NHEN-29900;Formica cunicularia;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45632;
France;RHONE-ALPES;AIN;1;1457;Vonnas;Sol&Co;Sol&Co;2167317;1310;Pitfall;6;46.228868438387;5.02443580687463;202;16/05/2024;15/06/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B5_T5;NHEN-29925;Formica cunicularia;S;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45633;
France;CHAMPAGNE-ARDENNE;MARNE;51;51048;Belval-Sous-Chatillon;Sol&Co;Sol&Co;2167297;288;Pitfall;6;49.1281765661728;3.85678097784408;193;06/06/2024;06/07/2024;Vignes;;Pitfall;Remplace le site 92;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B5_T63;NHEN-30025;Formica cunicularia;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45635;
France;MIDI-PYRENEES;AVEYRON;12;12025;Belmont-sur-Rance;ECO&SOLS;Equipe ECO&SOLS;2132877;2021;trimanuel;5;43.8125780995336;2.72179965795729;506;08/04/2024;08/04/2024;Chenaie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B8_T37;NHEN-30337;Formica cunicularia;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;Pitfall;1;42.5280876159668;1.73446702957153;2267;24/06/2024;29/07/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;219496;Formica exsecta;Formica exsecta Nylander, 1846;E&S_FO_B6_T34;NHEN-30125;formica exsecta;S;;;;20;20;#N/A;;;N.HENON;ECO&SOLS;45637;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;Pitfall;3;42.5280876159668;1.73446702957153;2267;24/06/2024;29/07/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;219496;Formica exsecta;Formica exsecta Nylander, 1846;E&S_FO_B6_T43;NHEN-30134;formica exsecta;S;;;;41;41;#N/A;;;N.HENON;ECO&SOLS;45637;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;Pitfall;4;42.5280876159668;1.73446702957153;2267;24/06/2024;29/07/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;219496;Formica exsecta;Formica exsecta Nylander, 1846;E&S_FO_B6_T47;NHEN-30138;formica exsecta;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45637;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;trimanuel;2;42.5280876159668;1.73446702957153;2267;24/06/2024;24/06/2024;Pelouse alpine;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219496;Formica exsecta;Formica exsecta Nylander, 1846;E&S_FO_B7_T93;NHEN-30293;formica exsecta;S;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45643;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;trimanuel;3;42.5280876159668;1.73446702957153;2267;24/06/2024;24/06/2024;Pelouse alpine;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219496;Formica exsecta;Formica exsecta Nylander, 1846;E&S_FO_B7_T94;NHEN-30294;formica exsecta;S;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45643;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;4157;Puimoisson;ECO&SOLS;Equipe ECO&SOLS;2132865;1992;trimanuel;1;43.8921670756657;6.10461897406734;712;24/04/2024;24/04/2024;Culture de coriande;;Tri manuel;;Insecta;Hymenoptera;Formicidae;52789;Formica fusca;Formica fusca Linnaeus, 1758;E&S_FO_B8_T47;NHEN-30347;formica fusca;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;AUVERGNE;PUY-DE-DOME;63;63020;Aurieres;ECO&SOLS;Equipe ECO&SOLS;2132898;1464;trimanuel;2;45.6779077470276;2.94301610784092;985;06/06/2024;06/06/2024;Forêt mixte;;Tri manuel;;Insecta;Hymenoptera;Formicidae;52789;Formica fusca;Formica fusca Linnaeus, 1758;E&S_FO_B8_T88;NHEN-30388;formica fusca;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;1;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;219505;Formica gagates;Formica gagates Latreille, 1798;E&S_FO_GB1_T1;NHEN-29625;formica gagates;S;;;;48;48;#N/A;;;N.HENON;ECO&SOLS;45630;
France;MIDI-PYRENEES;LOT;46;46047;Cales;Université de Rennes;Université de Rennes;2167320;1706;Pitfall;1;44.8178511311097;1.51554524633862;202;10/04/2024;06/05/2024;Forêt feuillus;;Pitfall;;Insecta;Hymenoptera;Formicidae;219505;Formica gagates;Formica gagates Latreille, 1798;E&S_FO_B3_T36;NHEN-29750;formica gagates;S;;;;15;15;#N/A;;;N.HENON;ECO&SOLS;45631;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;4157;Puimoisson;ECO&SOLS;Equipe ECO&SOLS;2132865;1992;Pitfall;1;43.8921670756657;6.10461897406734;712;24/04/2024;28/05/2024;Culture de coriande;;Pitfall;;Insecta;Hymenoptera;Formicidae;219505;Formica gagates;Formica gagates Latreille, 1798;E&S_FO_B4_T8;NHEN-29824;formica gagates;S;;;;37;37;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;1;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;219505;Formica gagates;Formica gagates Latreille, 1798;E&S_FO_B4_T72;NHEN-29890;formica gagates;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45632;
France;MIDI-PYRENEES;AVEYRON;12;12025;Belmont-sur-Rance;ECO&SOLS;Equipe ECO&SOLS;2132877;2021;Pitfall;1;43.8125780995336;2.72179965795729;506;08/04/2024;06/05/2024;Chenaie;;Pitfall;;Insecta;Hymenoptera;Formicidae;219505;Formica gagates;Formica gagates Latreille, 1798;E&S_FO_B7_T20;NHEN-30214;formica gagates;S;;;;20;20;#N/A;;x;N.HENON;ECO&SOLS;45638;
