PAYS;REGION;DEPARTEMENT;CD_DEPT;NOM_LOCALITE;PROJET;ORGANISME;OBSERVATEUR;STATION;REPETITION;METHODE;CLASSE;ORDRE;FAMILLE;CD_NOM;CD_REF;LB_NOM;NOM_VALIDE;NOM_CITE;Stade;ABONDANCE_TOTALE;DETERMINATEUR;DATE_DETERMINATION;MASSE;NOM_SAISIE
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB1;Pitfall;Insecta;Coleoptera;Nitidulidae;184672;184672;Nitidulidae;Nitidulidae Latreille, 1802;Nitidulidae;adulte;3;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB1;Pitfall;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;diplopoda;adulte;3;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB1;Pitfall;Insecta;Hymenoptera;NA;185126;185126;Hymenoptera;Hymenoptera Linnaeus, 1758;Hymenoptera;adulte;3;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB2;Pitfall;Clitellata;0;NA;183773;183773;Oligochaeta;Oligochaeta Grube, 1850;Oligochaeta;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB2;Pitfall;Gastropoda;0;NA;186338;186338;Gastropoda;Gastropoda Cuvier, 1795;Gastropoda;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB2;Pitfall;Insecta;Hymenoptera;NA;185126;185126;Hymenoptera;Hymenoptera Linnaeus, 1758;Hymenoptera;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB2;Pitfall;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;diplopoda;adulte;2;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB3;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB3;Pitfall;Insecta;Coleoptera;Nitidulidae;184672;184672;Nitidulidae;Nitidulidae Latreille, 1802;Nitidulidae;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB3;Pitfall;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;Coleoptera;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB3;Pitfall;Chilopoda;0;NA;185587;185587;Chilopoda;Chilopoda Latreille, 1817;chilopoda;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB3;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB3;Pitfall;Insecta;Hymenoptera;NA;185126;185126;Hymenoptera;Hymenoptera Linnaeus, 1758;Hymenoptera;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB3;Pitfall;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;diplopoda;adulte;2;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB3;Pitfall;Clitellata;0;NA;183773;183773;Oligochaeta;Oligochaeta Grube, 1850;Oligochaeta;adulte;2;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB3;Pitfall;Gastropoda;0;NA;186338;186338;Gastropoda;Gastropoda Cuvier, 1795;Gastropoda;adulte;3;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB4;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB4;Pitfall;Insecta;Coleoptera;Nitidulidae;184672;184672;Nitidulidae;Nitidulidae Latreille, 1802;Nitidulidae;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB4;Pitfall;Clitellata;0;NA;183773;183773;Oligochaeta;Oligochaeta Grube, 1850;Oligochaeta;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB5;Pitfall;Insecta;Hymenoptera;NA;185126;185126;Hymenoptera;Hymenoptera Linnaeus, 1758;Hymenoptera;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB5;Pitfall;Insecta;0;NA;184611;184611;Insecta;Insecta Linnaeus, 1758;insecta;larve;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB5;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB5;Pitfall;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;diplopoda;adulte;3;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB5;Pitfall;Gastropoda;0;NA;186338;186338;Gastropoda;Gastropoda Cuvier, 1795;Gastropoda;adulte;4;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB6;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB6;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB6;Pitfall;Insecta;Hemiptera;NA;184980;184980;Hemiptera;Hemiptera Linnaeus, 1758;hemiptera;adulte;1;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB6;Pitfall;Insecta;Hymenoptera;NA;185126;185126;Hymenoptera;Hymenoptera Linnaeus, 1758;Hymenoptera;adulte;2;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB6;Pitfall;Insecta;Coleoptera;Nitidulidae;184672;184672;Nitidulidae;Nitidulidae Latreille, 1802;Nitidulidae;adulte;3;T.GELIS;26/07/2024;;N.HENON
France;MIDI-PYRENEES;ARIEGE;9;Aulus-les-Bains;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2276;PB6;Pitfall;Gastropoda;0;NA;186338;186338;Gastropoda;Gastropoda Cuvier, 1795;Gastropoda;adulte;6;T.GELIS;26/07/2024;;N.HENON
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Insecta;Coleoptera;Carabidae;191388;191388;Cychrus;Cychrus Fabricius, 1794;Cychrus;adulte;1;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Insecta;Coleoptera;Silphidae;184775;184775;Silphidae;Silphidae Latreille, 1806;Silphidae;larve;1;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Chilopoda;0;NA;185587;185587;Chilopoda;Chilopoda Latreille, 1817;Chilopoda;adulte;1;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Insecta;Hemiptera;NA;184980;184980;Hemiptera;Hemiptera Linnaeus, 1758;Hemiptera;adulte;2;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;Coleoptera;larve;3;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Insecta;Coleoptera;Carabidae;8428;8428;Carabus problematicus;Carabus problematicus Herbst, 1786;Carabus problematicus;adulte;4;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;Staphylinidae;adulte;4;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Insecta;Coleoptera;Carabidae;8369;8369;Carabus auronitens;Carabus auronitens Fabricius, 1792;Carabus auronitens;adulte;5;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;Carabidae;adulte;5;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Insecta;Coleoptera;Carabidae;188661;188661;Abax;Abax Bonelli, 1810;Abax;adulte;6;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;Coleoptera;adulte;6;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Insecta;Coleoptera;Silphidae;184775;184775;Silphidae;Silphidae Latreille, 1806;Silphidae;adulte;7;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;Diptera;adulte;9;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Malacostraca;Isopoda;NA;184472;184472;Isopoda;Isopoda Latreille, 1817;Isopoda;adulte;9;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;Formicidae;adulte;10;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Insecta;Hymenoptera;NA;185126;185126;Hymenoptera;Hymenoptera Linnaeus, 1758;Hymenoptera;adulte;10;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;Araneae;adulte;16;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB1;Pitfall;Insecta;Coleoptera;NA;184746;184746;Scarabaeoidea;Scarabaeoidea Latreille, 1802;Scarabaeoidea;adulte;21;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Insecta;Coleoptera;Carabidae;703510;703510;Harpalinae;Harpalinae Bonelli, 1810;Harpalinae;adulte;1;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;Elateridae;adulte;1;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Insecta;Coleoptera;Nitidulidae;184672;184672;Nitidulidae;Nitidulidae Latreille, 1802;Nitidulidae;adulte;1;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Insecta;Coleoptera;Carabidae;8347;8347;Cychrus attenuatus;Cychrus attenuatus (Fabricius, 1792);Carabus attenuatus;adulte;2;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Insecta;Coleoptera;Silphidae;184775;184775;Silphidae;Silphidae Latreille, 1806;Silphidae;adulte;2;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Clitellata;0;NA;183773;183773;Oligochaeta;Oligochaeta Grube, 1850;Oligochaeta;adulte;3;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Insecta;Hymenoptera;NA;185126;185126;Hymenoptera;Hymenoptera Linnaeus, 1758;Hymenoptera;adulte;4;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;Coleoptera;adulte;7;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;Staphylinidae;adulte;7;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Insecta;Coleoptera;Carabidae;8369;8369;Carabus auronitens;Carabus auronitens Fabricius, 1792;Carabus auronitens;adulte;8;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;Araneae;adulte;8;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Insecta;Coleoptera;Carabidae;188661;188661;Abax;Abax Bonelli, 1810;Abax;adulte;10;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;Carabidae;adulte;11;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;Formicidae;adulte;11;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Malacostraca;Isopoda;NA;184472;184472;Isopoda;Isopoda Latreille, 1817;Isopoda;adulte;14;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Insecta;Coleoptera;NA;184746;184746;Scarabaeoidea;Scarabaeoidea Latreille, 1802;Scarabaeoidea;adulte;18;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB2;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;Diptera;adulte;22;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Malacostraca;Isopoda;NA;184472;184472;Isopoda;Isopoda Latreille, 1817;Isopoda;adulte;1;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;Diptera;adulte;1;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Malacostraca;Isopoda;NA;184472;184472;Isopoda;Isopoda Latreille, 1817;Isopoda;adulte;1;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;Staphylinidae;adulte;1;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;Diptera;adulte;1;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Insecta;Coleoptera;Curculionidae;184685;184685;Curculionidae;Curculionidae Latreille, 1802;Curculionidae;adulte;2;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;Carabidae;larve;2;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Clitellata;0;NA;183773;183773;Oligochaeta;Oligochaeta Grube, 1850;Oligochaeta;adulte;2;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;Coleoptera;larve;3;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Insecta;Coleoptera;Silphidae;184775;184775;Silphidae;Silphidae Latreille, 1806;Silphidae;larve;4;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Insecta;Coleoptera;Nitidulidae;184672;184672;Nitidulidae;Nitidulidae Latreille, 1802;Nitidulidae;adulte;5;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;Formicidae;adulte;7;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;Carabidae;adulte;9;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;Araneae;adulte;10;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Insecta;Coleoptera;Geotrupidae;184752;184752;Geotrupidae;Geotrupidae Latreille, 1802;Geotrupidae;adulte;12;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Insecta;Hymenoptera;NA;185126;185126;Hymenoptera;Hymenoptera Linnaeus, 1758;Hymenoptera;adulte;14;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB3;Pitfall;Insecta;Coleoptera;Sphindidae;184677;184677;Sphindidae;Sphindidae Jacquelin du Val, 1860;Sphindidae;adulte;21;C.VERSAVEL;16/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB4;Pitfall;Insecta;Coleoptera;Carabidae;188661;188661;Abax;Abax Bonelli, 1810;Abax;adulte;1;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB4;Pitfall;Insecta;Coleoptera;Carabidae;8369;8369;Carabus auronitens;Carabus auronitens Fabricius, 1792;Carabus auronitens;adulte;1;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB4;Pitfall;Insecta;Coleoptera;Curculionidae;184685;184685;Curculionidae;Curculionidae Latreille, 1802;Curculionidae;adulte;1;T.GELIS;18/07/2024;;M.BRAND
France;AUVERGNE;PUY-DE-DOME;63;Aurieres;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1464;PB4;Pitfall;Chilopoda;0;NA;185587;185587;Chilopoda;Chilopoda Latreille, 1817;Chilopoda;adulte;1;T.GELIS;18/07/2024;;M.BRAND
