PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;ORGANISME;OBSERVATEUR;CD_STATION;STATION;METHODE;REPETITION;Longitude;Latitude;ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;?;?;Juvénile;?;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER/PHOTO;DETERMINATEUR;LEG/COLLECTION;DATE_DETERMINATION;ENVOI_CARDOBS
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;Pitfall;1;43.7733624323249;5.30087879165883;292;25/03/2024;22/04/2024;Garrigue;;Pitfall;;Insecta;Hymenoptera;Formicidae;194661;Messor;Messor Forel, 1890;E&S_FO_B4_T47;NHEN-29865;messor;;;;1;1;#N/A;Messor gr.ibericus;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;Pitfall;1;43.7733624323249;5.30087879165883;292;25/03/2024;22/04/2024;Garrigue;;Pitfall;;Insecta;Hymenoptera;Formicidae;52781;Camponotus lateralis;Camponotus lateralis (Olivier, 1792);E&S_FO_B4_T48;NHEN-29866;Camponotus lateralis;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;Pitfall;1;43.7733624323249;5.30087879165883;292;25/03/2024;22/04/2024;Garrigue;;Pitfall;;Insecta;Hymenoptera;Formicidae;52820;Pheidole pallidula;Pheidole pallidula (Nylander, 1849);E&S_FO_B4_T49;NHEN-29867;pheidole pallidula;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;Pitfall;1;43.7733624323249;5.30087879165883;292;25/03/2024;22/04/2024;Garrigue;;Pitfall;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B4_T50;NHEN-29868;Temnothorax;;;;2;2;#N/A;;x;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;Pitfall;1;43.7733624323249;5.30087879165883;292;25/03/2024;22/04/2024;Garrigue;;Pitfall;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B4_T51;NHEN-29869;crematogaster sordidula;;;;5;5;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;Pitfall;1;43.7733624323249;5.30087879165883;292;25/03/2024;22/04/2024;Garrigue;;Pitfall;;Insecta;Hymenoptera;Formicidae;52822;Plagiolepis pygmaea;Plagiolepis pygmaea (Latreille, 1798);E&S_FO_B4_T52;NHEN-29870;Plagiolepis pygmaea;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;1;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;219505;Formica gagates;Formica gagates Latreille, 1798;E&S_FO_B4_T72;NHEN-29890;formica gagates;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;1;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B4_T73;NHEN-29891;Temnothorax;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;1;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B4_T74;NHEN-29892;Formica cunicularia;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;1;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B4_T75;NHEN-29893;tetramorium;;;;1;1;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;1;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B4_T76;NHEN-29894;lasius;;;;14;14;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45632;
France;AQUITAINE;LOT-ET-GARONNE;47;47114;Grezet-Cavagnan;Université de Rennes;Université de Rennes;2167324;1826;Pitfall;1;44.3664478290357;0.117461238742218;87;12/03/2024;09/04/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_GB1_T9;NHEN-29904;lasius niger;;;;204;204;#N/A;;;N.HENON;ECO&SOLS;45633;
France;RHONE-ALPES;AIN;1;1457;Vonnas;Sol&Co;Sol&Co;2167317;1310;Pitfall;1;46.228868438387;5.02443580687463;202;16/05/2024;15/06/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B4_T93;NHEN-29913;Formica cunicularia;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45633;
France;RHONE-ALPES;AIN;1;1457;Vonnas;Sol&Co;Sol&Co;2167317;1310;Pitfall;1;46.228868438387;5.02443580687463;202;16/05/2024;15/06/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B4_T94;NHEN-29914;lasius niger;;;;8;8;#N/A;;;N.HENON;ECO&SOLS;45633;
France;RHONE-ALPES;AIN;1;1457;Vonnas;Sol&Co;Sol&Co;2167317;1310;Pitfall;1;46.228868438387;5.02443580687463;202;16/05/2024;15/06/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52809;Myrmica scabrinodis;Myrmica scabrinodis Nylander, 1846;E&S_FO_B4_T95;NHEN-29915;Myrmica scabrinodis;;;;9;9;#N/A;;;N.HENON;ECO&SOLS;45633;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74070;Chens-Sur-Leman;Sol&Co;Sol&Co;2167300;1274;Pitfall;1;46.3317772191028;6.28092715602017;432;17/05/2024;16/06/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B5_T11;NHEN-29973;lasius niger;;;;60;60;#N/A;;;N.HENON;ECO&SOLS;45635;
France;BOURGOGNE;COTE-DOR;21;21356;Losne;Sol&Co;Sol&Co;2167308;1058;Pitfall;1;47.0870418392033;5.27350873305645;184;14/05/2024;13/06/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B5_T20;NHEN-29982;lasius niger;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45635;
France;PICARDIE;AISNE;2;2237;Crecy-Sur-Serre;Sol&Co;Sol&Co;2167301;137;Pitfall;1;49.7054460263859;3.65039504410087;97;03/05/2024;02/06/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B5_T25;NHEN-29987;lasius niger;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45635;
France;AUVERGNE;PUY-DE-DOME;63;63020;Aurieres;ECO&SOLS;Equipe ECO&SOLS;2132898;1464;Pitfall;1;45.6779077470276;2.94301610784092;985;06/06/2024;10/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52790;Formica pratensis;Formica pratensis Retzius, 1783;E&S_FO_B5_T28;NHEN-29990;formica pratensis;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45635;
France;AUVERGNE;PUY-DE-DOME;63;63020;Aurieres;ECO&SOLS;Equipe ECO&SOLS;2132898;1464;Pitfall;1;45.6779077470276;2.94301610784092;985;06/06/2024;10/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B5_T29;NHEN-29991;myrmica ruginodis;;;;8;8;#N/A;;;N.HENON;ECO&SOLS;45635;
France;AUVERGNE;CANTAL;15;15243;Trizac;ECO&SOLS;Equipe ECO&SOLS;2132906;1587;Pitfall;1;45.2538548457955;2.52555216920108;902;05/06/2024;11/07/2024;Prairie de pâture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52790;Formica pratensis;Formica pratensis Retzius, 1783;E&S_FO_B5_T30;NHEN-29992;formica pratensis;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45635;
France;AUVERGNE;CANTAL;15;15243;Trizac;ECO&SOLS;Equipe ECO&SOLS;2132906;1587;Pitfall;1;45.2538548457955;2.52555216920108;902;05/06/2024;11/07/2024;Prairie de pâture;;Pitfall;;Insecta;Hymenoptera;Formicidae;219482;Lasius flavus;Lasius flavus (Fabricius, 1782);E&S_FO_B5_T31;NHEN-29993;Lasius flavus;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45635;
France;AUVERGNE;CANTAL;15;15243;Trizac;ECO&SOLS;Equipe ECO&SOLS;2132906;1587;Pitfall;1;45.2538548457955;2.52555216920108;902;05/06/2024;11/07/2024;Prairie de pâture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52790;Formica pratensis;Formica pratensis Retzius, 1783;E&S_FO_B5_T32;NHEN-29994;formica pratensis;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45635;
France;AUVERGNE;CANTAL;15;15243;Trizac;ECO&SOLS;Equipe ECO&SOLS;2132906;1587;Pitfall;1;45.2538548457955;2.52555216920108;902;05/06/2024;11/07/2024;Prairie de pâture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52792;Formica rufibarbis;Formica rufibarbis Fabricius, 1793;E&S_FO_B5_T33;NHEN-29995;formica rufibarbis;;;;12;12;#N/A;;;N.HENON;ECO&SOLS;45635;
France;AUVERGNE;CANTAL;15;15243;Trizac;ECO&SOLS;Equipe ECO&SOLS;2132906;1587;Pitfall;1;45.2538548457955;2.52555216920108;902;05/06/2024;11/07/2024;Prairie de pâture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B5_T34;NHEN-29996;lasius niger;;;;139;139;#N/A;;;N.HENON;ECO&SOLS;45635;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71273;Maltat;Sol&Co;Sol&Co;2167309;1180;Pitfall;1;46.6825057220501;3.78802433819848;270;03/04/2024;03/05/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B5_T38;NHEN-30000;lasius niger;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45635;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71273;Maltat;Sol&Co;Sol&Co;2167309;1180;Pitfall;1;46.6825057220501;3.78802433819848;270;03/04/2024;03/05/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;219483;Lasius myops;Lasius myops Forel, 1894;E&S_FO_B5_T39;NHEN-30001;lasius myops;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45635;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71273;Maltat;Sol&Co;Sol&Co;2167309;1180;Pitfall;1;46.6825057220501;3.78802433819848;270;03/04/2024;03/05/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;628335;Myrmica specioides;Myrmica specioides Bondroit, 1918;E&S_FO_B5_T40;NHEN-30002;myrmica specioides;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45635;
France;CHAMPAGNE-ARDENNE;MARNE;51;51048;Belval-Sous-Chatillon;Sol&Co;Sol&Co;2167297;288;Pitfall;1;49.1281765661728;3.85678097784408;193;06/06/2024;06/07/2024;Vignes;;Pitfall;Remplace le site 92;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B5_T47;NHEN-30009;Formica cunicularia;;;;6;6;#N/A;;;N.HENON;ECO&SOLS;45635;
France;CHAMPAGNE-ARDENNE;MARNE;51;51048;Belval-Sous-Chatillon;Sol&Co;Sol&Co;2167297;288;Pitfall;1;49.1281765661728;3.85678097784408;193;06/06/2024;06/07/2024;Vignes;;Pitfall;Remplace le site 92;Insecta;Hymenoptera;Formicidae;52777;Aphaenogaster subterranea;Aphaenogaster subterranea (Latreille, 1798);E&S_FO_B5_T48;NHEN-30010;aphaenogaster subterranea;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45635;
France;CHAMPAGNE-ARDENNE;MARNE;51;51048;Belval-Sous-Chatillon;Sol&Co;Sol&Co;2167297;288;Pitfall;1;49.1281765661728;3.85678097784408;193;06/06/2024;06/07/2024;Vignes;;Pitfall;Remplace le site 92;Insecta;Hymenoptera;Formicidae;628335;Myrmica specioides;Myrmica specioides Bondroit, 1918;E&S_FO_B5_T49;NHEN-30011;myrmica specioides;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45635;
France;CHAMPAGNE-ARDENNE;MARNE;51;51048;Belval-Sous-Chatillon;Sol&Co;Sol&Co;2167297;288;Pitfall;1;49.1281765661728;3.85678097784408;193;06/06/2024;06/07/2024;Vignes;;Pitfall;Remplace le site 92;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B5_T50;NHEN-30012;lasius niger;;;;20;20;#N/A;;;N.HENON;ECO&SOLS;45635;
France;ALSACE;BAS-RHIN;67;67081;Dahlenheim;Sol&Co;Sol&Co;2167302;476;Pitfall;1;48.5925618400509;7.53207205813478;183;26/04/2024;26/05/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B5_T67;NHEN-30029;lasius niger;;;;18;18;#N/A;;;N.HENON;ECO&SOLS;45635;
France;CENTRE;CHER;18;18027;Bengy-Sur-Craon;Sol&Co;Sol&Co;2167298;1090;Pitfall;1;46.9826323289556;2.74851568722079;215;22/05/2024;21/06/2024;Monoculture;;Pitfall;relève le 21/6/224, seulement 5 pots retrouvés;Insecta;Hymenoptera;Formicidae;219396;Myrmica sabuleti;Myrmica sabuleti Meinert, 1861;E&S_FO_B5_T72;NHEN-30034;myrmica sabuleti;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45635;
France;ALSACE;HAUT-RHIN;68;68181;Levoncourt;Sol&Co;Sol&Co;2167307;926;Pitfall;1;47.4531196404966;7.20806698950873;514;27/05/2024;26/06/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B5_T79;NHEN-30070;Temnothorax;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45635;
France;ALSACE;HAUT-RHIN;68;68181;Levoncourt;Sol&Co;Sol&Co;2167307;926;Pitfall;1;47.4531196404966;7.20806698950873;514;27/05/2024;26/06/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;219493;Lasius platythorax;Lasius platythorax Seifert, 1991;E&S_FO_B5_T80;NHEN-30071;lasius platythorax;;;;8;8;#N/A;;;N.HENON;ECO&SOLS;45635;
France;ALSACE;HAUT-RHIN;68;68181;Levoncourt;Sol&Co;Sol&Co;2167307;926;Pitfall;1;47.4531196404966;7.20806698950873;514;27/05/2024;26/06/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B5_T81;NHEN-30072;myrmica ruginodis;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45635;
France;CHAMPAGNE-ARDENNE;HAUTE-MARNE;52;52247;Illoud;Sol&Co;Sol&Co;2167304;644;Pitfall;1;48.230551833153;5.55313038104552;435;12/06/2024;12/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B5_T91;NHEN-30082;myrmica ruginodis;;1;;13;14;#N/A;;;N.HENON;ECO&SOLS;45637;
France;ILE-DE-FRANCE;PARIS;75;75109;Paris;Sol&Co;Sol&Co;2167312;391;Pitfall;1;48.844838275277;2.33579524769974;47;22/04/2024;22/05/2024;Parc urbain;;Pitfall;;Insecta;Hymenoptera;Formicidae;219401;Myrmecina graminicola;Myrmecina graminicola (Latreille, 1802);E&S_FO_B6_T12;NHEN-30103;Myrmecina graminicola;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45637;
France;ILE-DE-FRANCE;PARIS;75;75109;Paris;Sol&Co;Sol&Co;2167312;391;Pitfall;1;48.844838275277;2.33579524769974;47;22/04/2024;22/05/2024;Parc urbain;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B6_T13;NHEN-30104;tetramorium;;;;1;1;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45637;
France;ILE-DE-FRANCE;PARIS;75;75109;Paris;Sol&Co;Sol&Co;2167312;391;Pitfall;1;48.844838275277;2.33579524769974;47;22/04/2024;22/05/2024;Parc urbain;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B6_T14;NHEN-30105;lasius niger;;;;4;4;#N/A;;;N.HENON;ECO&SOLS;45637;
France;ILE-DE-FRANCE;PARIS;75;75109;Paris;Sol&Co;Sol&Co;2167312;391;Pitfall;1;48.844838275277;2.33579524769974;47;22/04/2024;22/05/2024;Parc urbain;;Pitfall;;Insecta;Hymenoptera;Formicidae;628335;Myrmica specioides;Myrmica specioides Bondroit, 1918;E&S_FO_B6_T15;NHEN-30106;myrmica specioides;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45637;
France;ILE-DE-FRANCE;PARIS;75;75109;Paris;Sol&Co;Sol&Co;2167312;391;Pitfall;1;48.844838275277;2.33579524769974;47;22/04/2024;22/05/2024;Parc urbain;;Pitfall;;Insecta;Hymenoptera;Formicidae;219528;Hypoponera eduardi;Hypoponera eduardi (Forel, 1894);E&S_FO_B6_T16;NHEN-30107;hypoponera eduardi;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45637;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;Pitfall;1;42.5280876159668;1.73446702957153;2267;24/06/2024;29/07/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;219496;Formica exsecta;Formica exsecta Nylander, 1846;E&S_FO_B6_T34;NHEN-30125;formica exsecta;;;;20;20;#N/A;;;N.HENON;ECO&SOLS;45637;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;Pitfall;1;42.5280876159668;1.73446702957153;2267;24/06/2024;29/07/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;199813;Formica lugubris;Formica lugubris Zetterstedt, 1838;E&S_FO_B6_T35;NHEN-30126;formica lugubris;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45637;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;Pitfall;1;42.5280876159668;1.73446702957153;2267;24/06/2024;29/07/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;219507;Formica lemani;Formica lemani Bondroit, 1917;E&S_FO_B6_T36;NHEN-30127;formica lemani;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45637;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;Pitfall;1;42.5280876159668;1.73446702957153;2267;24/06/2024;29/07/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B6_T37;NHEN-30128;tetramorium;;;;2;2;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45637;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;Pitfall;1;42.5280876159668;1.73446702957153;2267;24/06/2024;29/07/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;219398;Myrmica sulcinodis;Myrmica sulcinodis Nylander, 1846;E&S_FO_B6_T38;NHEN-30129;myrmica sulcinodis;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45637;
France;CENTRE;CHER;18;18086;Drevant;Sol&Co;Sol&Co;2167303;1174;Pitfall;1;46.6928659613774;2.53499704476721;164;23/05/2024;22/06/2024;Prairie de fauche;;Pitfall;relève le 21/6/224;Insecta;Hymenoptera;Formicidae;52792;Formica rufibarbis;Formica rufibarbis Fabricius, 1793;E&S_FO_B6_T60;NHEN-30154;formica rufibarbis;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45638;
France;CENTRE;CHER;18;18086;Drevant;Sol&Co;Sol&Co;2167303;1174;Pitfall;1;46.6928659613774;2.53499704476721;164;23/05/2024;22/06/2024;Prairie de fauche;;Pitfall;relève le 21/6/224;Insecta;Hymenoptera;Formicidae;641243;Formicinae;Formicinae Latreille, 1809;E&S_FO_B6_T61;NHEN-30155;formicinae;1;;;;1;#N/A;;;N.HENON;ECO&SOLS;45638;
France;CENTRE;CHER;18;18086;Drevant;Sol&Co;Sol&Co;2167303;1174;Pitfall;1;46.6928659613774;2.53499704476721;164;23/05/2024;22/06/2024;Prairie de fauche;;Pitfall;relève le 21/6/224;Insecta;Hymenoptera;Formicidae;219396;Myrmica sabuleti;Myrmica sabuleti Meinert, 1861;E&S_FO_B6_T62;NHEN-30156;Myrmica sabuleti;;1;;4;5;#N/A;;;N.HENON;ECO&SOLS;45638;
France;CENTRE;CHER;18;18086;Drevant;Sol&Co;Sol&Co;2167303;1174;Pitfall;1;46.6928659613774;2.53499704476721;164;23/05/2024;22/06/2024;Prairie de fauche;;Pitfall;relève le 21/6/224;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B6_T63;NHEN-30157;lasius niger;;;;100;100;#N/A;;;N.HENON;ECO&SOLS;45638;
France;AUVERGNE;HAUTE-LOIRE;43;43186;Saint-Front;ECO&SOLS;Equipe ECO&SOLS;2132896;1677;Pitfall;1;44.9465981199809;4.14437731617619;1305;13/06/2024;11/07/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;219397;Myrmica schencki;Myrmica schencki Viereck, 1903;E&S_FO_B6_T84;NHEN-30178;myrmica schencki;;;;4;4;#N/A;;;N.HENON;ECO&SOLS;45638;
France;AUVERGNE;HAUTE-LOIRE;43;43186;Saint-Front;ECO&SOLS;Equipe ECO&SOLS;2132896;1677;Pitfall;1;44.9465981199809;4.14437731617619;1305;13/06/2024;11/07/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;52809;Myrmica scabrinodis;Myrmica scabrinodis Nylander, 1846;E&S_FO_B6_T85;NHEN-30179;Myrmica scabrinodis;;;;6;6;#N/A;;;N.HENON;ECO&SOLS;45638;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71531;La Tagniere;Sol&Co;Sol&Co;2167305;1141;Pitfall;1;46.8204597659373;4.21101505944702;320;04/04/2024;04/05/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B6_T90;NHEN-30184;tetramorium;;;;1;1;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45638;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71531;La Tagniere;Sol&Co;Sol&Co;2167305;1141;Pitfall;1;46.8204597659373;4.21101505944702;320;04/04/2024;04/05/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B6_T91;NHEN-30185;lasius niger;;;;91;91;#N/A;;;N.HENON;ECO&SOLS;45638;
France;LORRAINE;MEURTHE-ET-MOSELLE;54;54363;Mercy-Le-Haut;Sol&Co;Sol&Co;2167310;215;Pitfall;1;49.3740703250416;5.84561377272516;365;04/06/2024;04/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;209961;Stenamma;Stenamma Westwood, 1839;E&S_FO_B6_T95;NHEN-30189;stenamma;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45638;
France;LORRAINE;MEURTHE-ET-MOSELLE;54;54363;Mercy-Le-Haut;Sol&Co;Sol&Co;2167310;215;Pitfall;1;49.3740703250416;5.84561377272516;365;04/06/2024;04/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B6_T96;NHEN-30190;myrmica ruginodis;;;;7;7;#N/A;;;N.HENON;ECO&SOLS;45638;
France;LORRAINE;MEURTHE-ET-MOSELLE;54;54363;Mercy-Le-Haut;Sol&Co;Sol&Co;2167310;215;Pitfall;1;49.3740703250416;5.84561377272516;365;04/06/2024;04/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52815;Lasius brunneus;Lasius brunneus (Latreille, 1798);E&S_FO_B6_T97;NHEN-30191;lasius brunneus;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45638;
France;CHAMPAGNE-ARDENNE;HAUTE-MARNE;52;52540;Vitry-En-Montagne;Sol&Co;Sol&Co;2167316;812;Pitfall;1;47.8106367801133;5.10079251722604;450;11/06/2024;11/07/2024;Forêt;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B7_T5;NHEN-30199;myrmica ruginodis;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45638;
