CD_DEPT;NOM_LOCALITE;X (Longitude);Y (Latitude);ALTITUDE;HABITAT;METHODE;FAMILLE;NOM_VALIDE;BOITE;?;?;ABONDANCE_TOTALE;REMARQUE_INDIVIDU;A VERIFIER/PHOTO;DETERMINATEUR;DATE_DETERMINATION;MASSE
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;A FAIRE;1;;1;;;T.GELIS;45496;67
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;68
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;71
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;83
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;84
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;84
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;;1;1;oyi;;L.ABRAHAM;45492;89
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;91
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;92
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;93
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;;1;1;oui;;L.ABRAHAM;45492;94
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;98
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;A FAIRE;1;;1;;;T.GELIS;45496;99
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;;1;1;oui;;L.ABRAHAM;45492;100
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;101
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;102
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;102
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;103
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;;1;1;oui;;L.ABRAHAM;45492;103
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;;1;1;oui;;L.ABRAHAM;45492;104
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;A FAIRE;1;;1;;;T.GELIS;45496;108
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;110
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;;1;1;oui;;L.ABRAHAM;45492;113
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;116
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;A FAIRE;1;;1;;;T.GELIS;45496;116
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;119
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;;1;1;oui;;L.ABRAHAM;45492;121
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;A FAIRE;;1;1;vu avec MH;;T.GELIS;45497;122
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;;1;1;oui;;L.ABRAHAM;45492;125
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;;1;1;oui;;L.ABRAHAM;45492;129
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;;1;1;oui;;L.ABRAHAM;45492;134
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;A FAIRE;1;;1;;;T.GELIS;45496;134
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;;1;1;oui;;L.ABRAHAM;45492;136
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;141
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;;1;1;oui;;L.ABRAHAM;45492;144
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;146
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_GB_T13;1;;1;;;L.ABRAHAM;45532;41
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_GB_T13;1;;1;;;L.ABRAHAM;45532;47
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_GB_T13;1;;1;;;L.ABRAHAM;45532;51
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_GB_T13;1;;1;;;L.ABRAHAM;45532;53
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_GB_T13;1;;1;;;L.ABRAHAM;45532;58
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_GB_T13;1;;1;;;L.ABRAHAM;45532;61
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_GB_T13;1;;1;;;L.ABRAHAM;45532;62
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_GB_T13;1;;1;;;L.ABRAHAM;45532;64
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_GB_T14;;1;1;;;L.ABRAHAM;45532;64
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_GB_T13;1;;1;;;L.ABRAHAM;45532;67
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_GB_T14;;1;1;;;L.ABRAHAM;45532;72
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_GB_T14;;1;1;;;L.ABRAHAM;45532;84
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_GB_T13;1;;1;;;L.ABRAHAM;45532;37.8
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_GB_T13;1;;1;;;L.ABRAHAM;45532;38.51
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_GB_T13;1;;1;edeage fait (pas poecilus cuoreus);;L.ABRAHAM;45532;40.12
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_B4_T11;1;;1;;;T.GELIS;45533;45.26
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_GB_T13;1;;1;;;L.ABRAHAM;45532;48.52
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_B4_T9;;1;1;;;T.GELIS;45533;48.8
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);CA_B4_T10;1;;1;;;T.GELIS;45533;55.22
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);;1;;1;oui;;L.ABRAHAM;45492;91
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);;1;;1;oui;;L.ABRAHAM;45492;102
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);A FAIRE;1;;1;;;T.GELIS;45497;117
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);A FAIRE;1;;1;;;T.GELIS;45497;118
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);A FAIRE;;1;1;;;T.GELIS;45497;118
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);A FAIRE;;1;1;;;T.GELIS;45496;124
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus versicolor (Sturm, 1824);;;1;1;oui;;L.ABRAHAM;45492;127
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Pseudoophonus griseus (Panzer, 1797);A FAIRE;1;;1;revue le 14/08/24;;T.GELIS;45499;41
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Pseudoophonus rufipes (De Geer, 1774);CA_B3_T76;;1;1;;;L.ABRAHAM;45533;137
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Pseudoophonus rufipes (De Geer, 1774);CA_B4_T12;;1;1;;;T.GELIS;45533;132.9
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Pseudoophonus rufipes (De Geer, 1774);CA_B3_T62;;1;1;;;L.ABRAHAM;45532;41.32
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Pseudoophonus rufipes (De Geer, 1774);CA_B2_T1;1;;1;;;T.GELIS;45525;115.6
66;Porta;42.5280876159668;1.73446702957153;2267;Pelouse alpine;Pitfall;Carabidae;Pterostichus colasi (Jeannel, 1937);CA_B2_T20;;1;1;vu avec MH;;T.GELIS;45526;15.2
66;Porta;42.5280876159668;1.73446702957153;2267;Pelouse alpine;Pitfall;Carabidae;Pterostichus colasi (Jeannel, 1937);CA_B2_T19;;1;1;vu avec MH;;T.GELIS;45526;19.3
66;Porta;42.5280876159668;1.73446702957153;2267;Pelouse alpine;Pitfall;Carabidae;Pterostichus colasi (Jeannel, 1937);CA_B2_T33;;1;1;;;T.GELIS;45527;22.9
9;Aulus-les-Bains;42.8033485412598;1.34712195396423;1218;Hetraie;Pitfall;Carabidae;Pterostichus madidus (Fabricius, 1775);CA_B2_T18;;1;1;vu avec MH;;T.GELIS;45526;147.3
11;Festes-et-Saint-Andre;42.9518241882324;2.12771511077881;528;Chênaie/ Érablaie;Pitfall;Carabidae;Pterostichus madidus (Fabricius, 1775);CA_B3_T49;;1;1;;;L.ABRAHAM;45532;117
11;Festes-et-Saint-Andre;42.9518241882324;2.12771511077881;528;Chênaie/ Érablaie;Pitfall;Carabidae;Pterostichus madidus (Fabricius, 1775);CA_B3_T50;;1;1;;;L.ABRAHAM;45532;171
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Pterostichus madidus (Fabricius, 1775);CA_B3_T32;;1;1;;;T.GELIS;45532;151.5
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Pterostichus madidus (Fabricius, 1775);CA_B3_T38;;1;1;;;T.GELIS;45532;157.6
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Pterostichus niger (Schaller, 1783);CA_B3_T24;;1;1;;;T.GELIS;45532;125.9
1;Bregnier-Cordon;45.6401693491095;5.61003921649128;209;Friche humide;Pitfall;Carabidae;Pterostichus ovoideus (Sturm, 1824);CA_B1_T57;;1;1;;;L.ABRAHAM;45525;11.3
1;Bregnier-Cordon;45.6401693491095;5.61003921649128;209;Friche humide;Pitfall;Carabidae;Pterostichus ovoideus (Sturm, 1824);CA_B1_T58;;1;1;;;L.ABRAHAM;45525;9.19
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Stomis pumicatus (Panzer, 1796);CA_B3_T8;1;;1;vu avec MH;;T.GELIS;45530;4.7
