PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;LIEU-DIT;PROJET;ORGANISME;OBSERVATEUR;CD_STATION;NOM_STATION;ID_ECHANTILLON;X (Longitude);Y (Latitude);ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;RANG;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;Stade;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER;DETERMINATEUR;LEG;01/09/2025;ENVOI_CARDOBS;MASSE;Nom_Saisie
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-Maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_CM4;43.16832932;6.249752146;55;19/03/2025;19/03/2025;Oliveraie;;SoilCore;;Insecta;Coleoptera;0;184612;OR;Coleoptera;Coleoptera Linnaeus, 1758;;TR_NHEN-8082;Coleoptera;larva;1;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-Maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_CM4;43.16832932;6.249752146;55;19/03/2025;19/03/2025;Oliveraie;;SoilCore;;Arachnida;Mesostigmata;0;184274;OR;Mesostigmata;Mesostigmata Canestrini, 1891;;TR_NHEN-8083;mesostigmata;;29;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-Maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_CM5;43.16832932;6.249752146;55;19/03/2025;19/03/2025;Oliveraie;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_NHEN-8084;collembola;;7;;Déter 7;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-Maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_CM5;43.16832932;6.249752146;55;19/03/2025;19/03/2025;Oliveraie;;SoilCore;;Insecta;Hymenoptera;Formicidae;198324;GN;Tetramorium;Tetramorium Mayr, 1855;;TR_NHEN-8085;tetramorium;;7;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-Maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_CM5;43.16832932;6.249752146;55;19/03/2025;19/03/2025;Oliveraie;;SoilCore;;Clitellata;Enchytraeida;Enchytraeidae;183803;FM;Enchytraeidae;Enchytraeidae Vejdovský, 1879;;TR_NHEN-8086;enchytraeidae;;2;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-Maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_CM5;43.16832932;6.249752146;55;19/03/2025;19/03/2025;Oliveraie;;SoilCore;;Insecta;Hemiptera;0;184981;SBOR;Cicadomorpha;Cicadomorpha Evans, 1946;;TR_NHEN-8087;cicadomorpha;;1;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-Maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_CM5;43.16832932;6.249752146;55;19/03/2025;19/03/2025;Oliveraie;;SoilCore;;Arachnida;Mesostigmata;0;184274;OR;Mesostigmata;Mesostigmata Canestrini, 1891;;TR_NHEN-8088;mesostigmata;;38;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-Maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_CM5;43.16832932;6.249752146;55;19/03/2025;19/03/2025;Oliveraie;;SoilCore;;Arachnida;Sarcoptiformes;0;542750;SBOR;Oribatida;Oribatida Dugès, 1834;;TR_NHEN-8089;oribatida;;1;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-Maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_CM6;43.16832932;6.249752146;55;19/03/2025;19/03/2025;Oliveraie;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_NHEN-8090;collembola;;13;;Déter 12 (-1);;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-Maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_CM6;43.16832932;6.249752146;55;19/03/2025;19/03/2025;Oliveraie;;SoilCore;;Arachnida;Mesostigmata;0;184274;OR;Mesostigmata;Mesostigmata Canestrini, 1891;;TR_NHEN-8091;mesostigmata;;57;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-Maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_CM6;43.16832932;6.249752146;55;19/03/2025;19/03/2025;Oliveraie;;SoilCore;;Arachnida;Sarcoptiformes;0;542750;SBOR;Oribatida;Oribatida Dugès, 1834;;TR_NHEN-8092;oribatida;;2;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM1;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_NHEN-8093;collembola;;23;;X;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM1;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Diplopoda;Julida;0;185618;OR;Julida;Julida Brandt, 1833;;TR_NHEN-8094;Julida;;1;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM1;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Chilopoda;Lithobiomorpha;0;185600;OR;Lithobiomorpha;Lithobiomorpha Pocock, 1895;;TR_NHEN-8095;lithobiomorpha;;1;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM1;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Arachnida;Mesostigmata;0;184274;OR;Mesostigmata;Mesostigmata Canestrini, 1891;;TR_NHEN-8096;mesostigmata;;126;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM1;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Arachnida;Sarcoptiformes;0;542750;SBOR;Oribatida;Oribatida Dugès, 1834;;TR_NHEN-8097;oribatida;;22;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM2;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_NHEN-8098;collembola;;2;;Neelidae !;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM2;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Chilopoda;Geophilomorpha;0;185592;OR;Geophilomorpha;Geophilomorpha Pocock, 1895;;TR_NHEN-8099;geophilomorpha;;1;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM2;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Symphyla;0;0;185681;CL;Symphyla;Symphyla Ryder, 1880;;TR_NHEN-8100;symphyla;;1;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM2;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Arachnida;Mesostigmata;0;184274;OR;Mesostigmata;Mesostigmata Canestrini, 1891;;TR_NHEN-8101;mesostigmata;;33;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM2;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Arachnida;Sarcoptiformes;0;542750;SBOR;Oribatida;Oribatida Dugès, 1834;;TR_NHEN-8102;oribatida;;32;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM3;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_NHEN-8103;collembola;;19;;X;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM3;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Symphyla;0;0;185681;CL;Symphyla;Symphyla Ryder, 1880;;TR_NHEN-8104;symphyla;;1;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM3;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Arachnida;Mesostigmata;0;184274;OR;Mesostigmata;Mesostigmata Canestrini, 1891;;TR_NHEN-8105;mesostigmata;;37;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM3;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Arachnida;Sarcoptiformes;0;542750;SBOR;Oribatida;Oribatida Dugès, 1834;;TR_NHEN-8106;oribatida;;47;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM4;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Entognatha;Diplura;Japygidae;184601;FM;Japygidae;Japygidae ;;TR_NHEN-8107;japygidae;;1;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM4;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_NHEN-8108;collembola;;31;;X;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM4;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Insecta;Thysanoptera;0;185540;OR;Thysanoptera;Thysanoptera Haliday, 1836;;TR_NHEN-8109;thysanoptera;;1;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM4;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Arachnida;Araneae;Linyphiidae;184366;FM;Linyphiidae;Linyphiidae Blackwall, 1859;;TR_NHEN-8110;Linyphiidae;juvénile;1;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM4;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Symphyla;0;0;185681;CL;Symphyla;Symphyla Ryder, 1880;;TR_NHEN-8111;symphyla;;1;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM4;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Arachnida;Mesostigmata;0;184274;OR;Mesostigmata;Mesostigmata Canestrini, 1891;;TR_NHEN-8112;mesostigmata;;29;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM4;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Arachnida;Sarcoptiformes;0;542750;SBOR;Oribatida;Oribatida Dugès, 1834;;TR_NHEN-8113;oribatida;;10;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM5;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_NHEN-8114;collembola;;13;;3 Neelidae;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM5;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Insecta;Coleoptera;Elateridae;184735;FM;Elateridae;Elateridae Leach, 1815;;TR_NHEN-8115;elateridae;larva;1;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM5;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Insecta;Thysanoptera;0;185540;OR;Thysanoptera;Thysanoptera Haliday, 1836;;TR_NHEN-8116;thysanoptera;;1;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM5;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Arachnida;Diplura;0;715695;GN;Diplura;Diplura C. L. Koch, 1850;;TR_NHEN-8117;diplura;;1;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM5;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Insecta;Coleoptera;0;184612;OR;Coleoptera;Coleoptera Linnaeus, 1758;;TR_NHEN-8118;Coleoptera;larva;1;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM5;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Arachnida;Mesostigmata;0;184274;OR;Mesostigmata;Mesostigmata Canestrini, 1891;;TR_NHEN-8119;mesostigmata;;30;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM5;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Arachnida;Sarcoptiformes;0;542750;SBOR;Oribatida;Oribatida Dugès, 1834;;TR_NHEN-8120;oribatida;;21;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM6;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_NHEN-8121;collembola;;10;;1 Neelidae;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM6;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Insecta;Coleoptera;0;184612;OR;Coleoptera;Coleoptera Linnaeus, 1758;;TR_NHEN-8122;Coleoptera;larva;3;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM6;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Arachnida;Mesostigmata;0;184274;OR;Mesostigmata;Mesostigmata Canestrini, 1891;;TR_NHEN-8123;mesostigmata;;92;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83106;Rocbaron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190650;RMQS_25_ROCBARON_2172;RMQS_25_ROCBARON_2172_CM6;43.31055514;6.059722061;322;20/03/2025;20/03/2025;Pinède claire à genévriers;;SoilCore;;Arachnida;Sarcoptiformes;0;542750;SBOR;Oribatida;Oribatida Dugès, 1834;;TR_NHEN-8124;oribatida;;30;;;;N.HENON;;02/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;BOUCHES-DU-RHONE;13;13103;Salon-de-Provence;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190657;RMQS_25_SALON-DE_PROVENCE_2079;RMQS_25_SALON-DE_PROVENCE_2079_CM1;43.6375659;5.1083985;102;21/03/2025;21/03/2025;Parc urbain;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_NHEN-8196;collembola;;68;;X;;N.HENON;;04/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;BOUCHES-DU-RHONE;13;13103;Salon-de-Provence;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190657;RMQS_25_SALON-DE_PROVENCE_2079;RMQS_25_SALON-DE_PROVENCE_2079_CM1;43.6375659;5.1083985;102;21/03/2025;21/03/2025;Parc urbain;;SoilCore;;Insecta;Hymenoptera;Formicidae;219526;ES;Ponera testacea;Ponera testacea Emery, 1895;;TR_NHEN-8197;Ponera testacea;;3;;;;N.HENON;;04/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;BOUCHES-DU-RHONE;13;13103;Salon-de-Provence;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190657;RMQS_25_SALON-DE_PROVENCE_2079;RMQS_25_SALON-DE_PROVENCE_2079_CM1;43.6375659;5.1083985;102;21/03/2025;21/03/2025;Parc urbain;;SoilCore;;Chilopoda;Geophilomorpha;0;185592;OR;Geophilomorpha;Geophilomorpha Pocock, 1895;;TR_NHEN-8198;geophilomorpha;;1;;;;N.HENON;;04/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;BOUCHES-DU-RHONE;13;13103;Salon-de-Provence;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190657;RMQS_25_SALON-DE_PROVENCE_2079;RMQS_25_SALON-DE_PROVENCE_2079_CM1;43.6375659;5.1083985;102;21/03/2025;21/03/2025;Parc urbain;;SoilCore;;Chilopoda;Lithobiomorpha;0;185600;OR;Lithobiomorpha;Lithobiomorpha Pocock, 1895;;TR_NHEN-8199;lithobiomorpha;;3;;;;N.HENON;;04/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;BOUCHES-DU-RHONE;13;13103;Salon-de-Provence;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190657;RMQS_25_SALON-DE_PROVENCE_2079;RMQS_25_SALON-DE_PROVENCE_2079_CM1;43.6375659;5.1083985;102;21/03/2025;21/03/2025;Parc urbain;;SoilCore;;Arachnida;Diplura;0;715695;GN;Diplura;Diplura C. L. Koch, 1850;;TR_NHEN-8200;diplura;;2;;;;N.HENON;;04/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;BOUCHES-DU-RHONE;13;13103;Salon-de-Provence;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190657;RMQS_25_SALON-DE_PROVENCE_2079;RMQS_25_SALON-DE_PROVENCE_2079_CM1;43.6375659;5.1083985;102;21/03/2025;21/03/2025;Parc urbain;;SoilCore;;Insecta;Hemiptera;Aphididae;185101;FM;Aphididae;Aphididae Latreille, 1802;;TR_NHEN-8201;aphididae;;2;;;;N.HENON;;04/04/2025;;;
France;PROVENCE-ALPES-COTE DAZUR;BOUCHES-DU-RHONE;13;13103;Salon-de-Provence;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190657;RMQS_25_SALON-DE_PROVENCE_2079;RMQS_25_SALON-DE_PROVENCE_2079_CM1;43.6375659;5.1083985;102;21/03/2025;21/03/2025;Parc urbain;;SoilCore;;Arachnida;Pseudoscorpiones;0;183845;OR;Pseudoscorpiones;Pseudoscorpiones De Geer, 1778;;TR_NHEN-8202;Pseudoscorpiones;;1;;;;N.HENON;;04/04/2025;;;
