PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;LIEU-DIT;PROJET;ORGANISME;OBSERVATEUR;CD_STATION;NOM_STATION;ID_ECHANTILLON;X (Longitude);Y (Latitude);ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;FACTEUR_DILUTION;CLASSE;ORDRE;FAMILLE;CD_NOM;RANG;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;Stade;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER;DETERMINATEUR;LEG;DATE_DETERMINATION;ENVOI_CARDOBS;MASSE;Nom_Saisie
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Gineis-en-Coiron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SAINT-GINEIS-EN-COIRON_1764;RMQS_25_SAINT-GINEIS-EN-COIRON_1764_DVAC;44.65343699;4.53268626;723;28/05/2025;28/05/2025;Prairie;;DVAC100;4;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3064;hymenoptera;;33;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Gineis-en-Coiron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SAINT-GINEIS-EN-COIRON_1764;RMQS_25_SAINT-GINEIS-EN-COIRON_1764_DVAC;44.65343699;4.53268626;723;28/05/2025;28/05/2025;Prairie;;DVAC100;4;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3065;araneae;;4;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Gineis-en-Coiron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SAINT-GINEIS-EN-COIRON_1764;RMQS_25_SAINT-GINEIS-EN-COIRON_1764_DVAC;44.65343699;4.53268626;723;28/05/2025;28/05/2025;Prairie;;DVAC100;4;Insecta;Hymenoptera;Formicidae;185188;;Formicidae;Formicidae Latreille, 1809;;TR_LDEC-3066;formicidae;;1;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Gineis-en-Coiron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SAINT-GINEIS-EN-COIRON_1764;RMQS_25_SAINT-GINEIS-EN-COIRON_1764_DVAC;44.65343699;4.53268626;723;28/05/2025;28/05/2025;Prairie;;DVAC100;4;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3067;diptera;;23;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Gineis-en-Coiron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SAINT-GINEIS-EN-COIRON_1764;RMQS_25_SAINT-GINEIS-EN-COIRON_1764_DVAC;44.65343699;4.53268626;723;28/05/2025;28/05/2025;Prairie;;DVAC100;4;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3068;hemiptera;;19;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Gineis-en-Coiron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SAINT-GINEIS-EN-COIRON_1764;RMQS_25_SAINT-GINEIS-EN-COIRON_1764_DVAC;44.65343699;4.53268626;723;28/05/2025;28/05/2025;Prairie;;DVAC100;4;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3069;hemiptera;larva;77;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Gineis-en-Coiron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SAINT-GINEIS-EN-COIRON_1764;RMQS_25_SAINT-GINEIS-EN-COIRON_1764_DVAC;44.65343699;4.53268626;723;28/05/2025;28/05/2025;Prairie;;DVAC100;4;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3070;Acari;;9;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Gineis-en-Coiron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SAINT-GINEIS-EN-COIRON_1764;RMQS_25_SAINT-GINEIS-EN-COIRON_1764_DVAC;44.65343699;4.53268626;723;28/05/2025;28/05/2025;Prairie;;DVAC100;4;Gastropoda;;;186338;;Gastropoda;Gastropoda Cuvier, 1795;;TR_LDEC-3071;gastropoda;;13;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Gineis-en-Coiron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SAINT-GINEIS-EN-COIRON_1764;RMQS_25_SAINT-GINEIS-EN-COIRON_1764_DVAC;44.65343699;4.53268626;723;28/05/2025;28/05/2025;Prairie;;DVAC100;4;Insecta;Lepidoptera;;185214;;Lepidoptera;Lepidoptera Linnaeus, 1758;;TR_LDEC-3072;lepidoptera;larva;3;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Fondettes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190609;RMQS_25_FONDETTES_946;RMQS_25_FONDETTES_946_DVAC;47.40031524;0.624080303;92;15/04/2025;15/04/2025;Culture (prairie avec repousse moutarde);;DVAC100;;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3073;collembola;;86;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Fondettes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190609;RMQS_25_FONDETTES_946;RMQS_25_FONDETTES_946_DVAC;47.40031524;0.624080303;92;15/04/2025;15/04/2025;Culture (prairie avec repousse moutarde);;DVAC100;2;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3074;hymenoptera;;6;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Fondettes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190609;RMQS_25_FONDETTES_946;RMQS_25_FONDETTES_946_DVAC;47.40031524;0.624080303;92;15/04/2025;15/04/2025;Culture (prairie avec repousse moutarde);;DVAC100;2;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3075;araneae;;4;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Fondettes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190609;RMQS_25_FONDETTES_946;RMQS_25_FONDETTES_946_DVAC;47.40031524;0.624080303;92;15/04/2025;15/04/2025;Culture (prairie avec repousse moutarde);;DVAC100;2;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3076;diptera;;36;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Fondettes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190609;RMQS_25_FONDETTES_946;RMQS_25_FONDETTES_946_DVAC;47.40031524;0.624080303;92;15/04/2025;15/04/2025;Culture (prairie avec repousse moutarde);;DVAC100;2;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3077;diptera;larva;2;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Fondettes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190609;RMQS_25_FONDETTES_946;RMQS_25_FONDETTES_946_DVAC;47.40031524;0.624080303;92;15/04/2025;15/04/2025;Culture (prairie avec repousse moutarde);;DVAC100;2;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3078;hemiptera;;52;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Fondettes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190609;RMQS_25_FONDETTES_946;RMQS_25_FONDETTES_946_DVAC;47.40031524;0.624080303;92;15/04/2025;15/04/2025;Culture (prairie avec repousse moutarde);;DVAC100;2;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3079;hemiptera;;3;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Fondettes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190609;RMQS_25_FONDETTES_946;RMQS_25_FONDETTES_946_DVAC;47.40031524;0.624080303;92;15/04/2025;15/04/2025;Culture (prairie avec repousse moutarde);;DVAC100;2;Gastropoda;;;186338;;Gastropoda;Gastropoda Cuvier, 1795;;TR_LDEC-3080;gastropoda;;2;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Fondettes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190609;RMQS_25_FONDETTES_946;RMQS_25_FONDETTES_946_DVAC;47.40031524;0.624080303;92;15/04/2025;15/04/2025;Culture (prairie avec repousse moutarde);;DVAC100;2;Gastropoda;Stylommatophora;Limacidae;18646;;Limacidae;Limacidae Batsch, 1789;;TR_LDEC-3081;limacidae;;2;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Fondettes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190609;RMQS_25_FONDETTES_946;RMQS_25_FONDETTES_946_DVAC;47.40031524;0.624080303;92;15/04/2025;15/04/2025;Culture (prairie avec repousse moutarde);;DVAC100;2;Insecta;Lepidoptera;;185214;;Lepidoptera;Lepidoptera Linnaeus, 1758;;TR_LDEC-3082;lepidoptera;larva;1;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Livre-sur-Changeon;;RMQS_2025;UMR SAS;G.PERES, K.HOEFFNER, L.LERNER, L. LE CALLONEC;2190600;RMQS_25_LIVRE-SUR-CHANGEON_612;RMQS_25_LIVRE-SUR-CHANGEON_612_DVAC;48.2175413;-1.337997825;97;24/04/2025;24/04/2025;Monoculture (colza);;DVAC100;4;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3083;collembola;;51;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Livre-sur-Changeon;;RMQS_2025;UMR SAS;G.PERES, K.HOEFFNER, L.LERNER, L. LE CALLONEC;2190600;RMQS_25_LIVRE-SUR-CHANGEON_612;RMQS_25_LIVRE-SUR-CHANGEON_612_DVAC;48.2175413;-1.337997825;97;24/04/2025;24/04/2025;Monoculture (colza);;DVAC100;4;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3084;hymenoptera;;8;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Livre-sur-Changeon;;RMQS_2025;UMR SAS;G.PERES, K.HOEFFNER, L.LERNER, L. LE CALLONEC;2190600;RMQS_25_LIVRE-SUR-CHANGEON_612;RMQS_25_LIVRE-SUR-CHANGEON_612_DVAC;48.2175413;-1.337997825;97;24/04/2025;24/04/2025;Monoculture (colza);;DVAC100;4;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3085;araneae;;5;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Livre-sur-Changeon;;RMQS_2025;UMR SAS;G.PERES, K.HOEFFNER, L.LERNER, L. LE CALLONEC;2190600;RMQS_25_LIVRE-SUR-CHANGEON_612;RMQS_25_LIVRE-SUR-CHANGEON_612_DVAC;48.2175413;-1.337997825;97;24/04/2025;24/04/2025;Monoculture (colza);;DVAC100;4;Insecta;Coleoptera;;184612;;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-3086;coleoptera;;2;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Livre-sur-Changeon;;RMQS_2025;UMR SAS;G.PERES, K.HOEFFNER, L.LERNER, L. LE CALLONEC;2190600;RMQS_25_LIVRE-SUR-CHANGEON_612;RMQS_25_LIVRE-SUR-CHANGEON_612_DVAC;48.2175413;-1.337997825;97;24/04/2025;24/04/2025;Monoculture (colza);;DVAC100;4;Insecta;Coleoptera;;184612;;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-3087;coleoptera;larva;7;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Livre-sur-Changeon;;RMQS_2025;UMR SAS;G.PERES, K.HOEFFNER, L.LERNER, L. LE CALLONEC;2190600;RMQS_25_LIVRE-SUR-CHANGEON_612;RMQS_25_LIVRE-SUR-CHANGEON_612_DVAC;48.2175413;-1.337997825;97;24/04/2025;24/04/2025;Monoculture (colza);;DVAC100;4;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3088;diptera;;42;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Livre-sur-Changeon;;RMQS_2025;UMR SAS;G.PERES, K.HOEFFNER, L.LERNER, L. LE CALLONEC;2190600;RMQS_25_LIVRE-SUR-CHANGEON_612;RMQS_25_LIVRE-SUR-CHANGEON_612_DVAC;48.2175413;-1.337997825;97;24/04/2025;24/04/2025;Monoculture (colza);;DVAC100;4;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3089;diptera;larva;1;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Livre-sur-Changeon;;RMQS_2025;UMR SAS;G.PERES, K.HOEFFNER, L.LERNER, L. LE CALLONEC;2190600;RMQS_25_LIVRE-SUR-CHANGEON_612;RMQS_25_LIVRE-SUR-CHANGEON_612_DVAC;48.2175413;-1.337997825;97;24/04/2025;24/04/2025;Monoculture (colza);;DVAC100;4;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3090;hemiptera;;4;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Livre-sur-Changeon;;RMQS_2025;UMR SAS;G.PERES, K.HOEFFNER, L.LERNER, L. LE CALLONEC;2190600;RMQS_25_LIVRE-SUR-CHANGEON_612;RMQS_25_LIVRE-SUR-CHANGEON_612_DVAC;48.2175413;-1.337997825;97;24/04/2025;24/04/2025;Monoculture (colza);;DVAC100;4;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3091;hemiptera;larva;3;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Livre-sur-Changeon;;RMQS_2025;UMR SAS;G.PERES, K.HOEFFNER, L.LERNER, L. LE CALLONEC;2190600;RMQS_25_LIVRE-SUR-CHANGEON_612;RMQS_25_LIVRE-SUR-CHANGEON_612_DVAC;48.2175413;-1.337997825;97;24/04/2025;24/04/2025;Monoculture (colza);;DVAC100;4;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3092;Acari;;5;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_DVAC;48.1231327;2.5369967;83;09/05/2025;09/05/2025;Monoculture (blé);;DVAC100;1;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3093;collembola;;21;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_DVAC;48.1231327;2.5369967;83;09/05/2025;09/05/2025;Monoculture (blé);;DVAC100;1;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3094;hymenoptera;;18;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_DVAC;48.1231327;2.5369967;83;09/05/2025;09/05/2025;Monoculture (blé);;DVAC100;1;Insecta;Coleoptera;;184612;;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-3095;coleoptera;;4;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_DVAC;48.1231327;2.5369967;83;09/05/2025;09/05/2025;Monoculture (blé);;DVAC100;1;Insecta;Coleoptera;Staphylinidae;184776;;Staphylinidae;Staphylinidae Latreille, 1802;;TR_LDEC-3096;staphylinidae;;1;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_DVAC;48.1231327;2.5369967;83;09/05/2025;09/05/2025;Monoculture (blé);;DVAC100;1;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3097;diptera;;80;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_DVAC;48.1231327;2.5369967;83;09/05/2025;09/05/2025;Monoculture (blé);;DVAC100;1;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3098;hemiptera;larva;5;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_DVAC;48.1231327;2.5369967;83;09/05/2025;09/05/2025;Monoculture (blé);;DVAC100;1;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3099;Acari;;1;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_DVAC;48.1231327;2.5369967;83;09/05/2025;09/05/2025;Monoculture (blé);;DVAC100;1;Insecta;Thysanoptera;Thripidae;185546;;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-3100;thripidae;;1;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_DVAC;48.1231327;2.5369967;83;09/05/2025;09/05/2025;Monoculture (blé);;DVAC100;1;Insecta;Thysanoptera;Thripidae;185546;;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-3101;thripidae;larva;10;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_DVAC;48.1231327;2.5369967;83;09/05/2025;09/05/2025;Monoculture (blé);;DVAC100;1;Insecta;Lepidoptera;;185214;;Lepidoptera;Lepidoptera Linnaeus, 1758;;TR_LDEC-3102;lepidoptera;larva;2;;;;L.DECAENS;;09/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rauville-la-Bigot;Ham. Les Michel;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_RAUVILLE-LA-BIGOT_147;RMQS_25_RAUVILLE-LA-BIGOT_147_DVAC;49.50375474; -1.651488949;131;07/05/2025;07/05/2025;Prairie de pâture;;DVAC100;32;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3103;collembola;;80;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rauville-la-Bigot;Ham. Les Michel;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_RAUVILLE-LA-BIGOT_147;RMQS_25_RAUVILLE-LA-BIGOT_147_DVAC;49.50375474; -1.651488949;131;07/05/2025;07/05/2025;Prairie de pâture;;DVAC100;32;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3104;hymenoptera;;15;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rauville-la-Bigot;Ham. Les Michel;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_RAUVILLE-LA-BIGOT_147;RMQS_25_RAUVILLE-LA-BIGOT_147_DVAC;49.50375474; -1.651488949;131;07/05/2025;07/05/2025;Prairie de pâture;;DVAC100;32;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3105;araneae;;5;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rauville-la-Bigot;Ham. Les Michel;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_RAUVILLE-LA-BIGOT_147;RMQS_25_RAUVILLE-LA-BIGOT_147_DVAC;49.50375474; -1.651488949;131;07/05/2025;07/05/2025;Prairie de pâture;;DVAC100;32;Insecta;Coleoptera;Staphylinidae;184776;;Staphylinidae;Staphylinidae Latreille, 1802;;TR_LDEC-3106;staphylinidae;;1;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rauville-la-Bigot;Ham. Les Michel;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_RAUVILLE-LA-BIGOT_147;RMQS_25_RAUVILLE-LA-BIGOT_147_DVAC;49.50375474; -1.651488949;131;07/05/2025;07/05/2025;Prairie de pâture;;DVAC100;32;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3107;diptera;;21;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rauville-la-Bigot;Ham. Les Michel;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_RAUVILLE-LA-BIGOT_147;RMQS_25_RAUVILLE-LA-BIGOT_147_DVAC;49.50375474; -1.651488949;131;07/05/2025;07/05/2025;Prairie de pâture;;DVAC100;32;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3108;hemiptera;;1;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rauville-la-Bigot;Ham. Les Michel;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_RAUVILLE-LA-BIGOT_147;RMQS_25_RAUVILLE-LA-BIGOT_147_DVAC;49.50375474; -1.651488949;131;07/05/2025;07/05/2025;Prairie de pâture;;DVAC100;32;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3109;hemiptera;larva;67;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rauville-la-Bigot;Ham. Les Michel;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_RAUVILLE-LA-BIGOT_147;RMQS_25_RAUVILLE-LA-BIGOT_147_DVAC;49.50375474; -1.651488949;131;07/05/2025;07/05/2025;Prairie de pâture;;DVAC100;32;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3110;Acari;;11;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Biol;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_BIOL_1517;RMQS_25_BIOL_1517_DVAC;45.498247;5.395375696;441;28/04/2025;28/04/2025;Monoculture;;DVAC100;4;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3111;collembola;;98;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Biol;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_BIOL_1517;RMQS_25_BIOL_1517_DVAC;45.498247;5.395375696;441;28/04/2025;28/04/2025;Monoculture;;DVAC100;4;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3112;hymenoptera;;27;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Biol;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_BIOL_1517;RMQS_25_BIOL_1517_DVAC;45.498247;5.395375696;441;28/04/2025;28/04/2025;Monoculture;;DVAC100;4;Insecta;Hymenoptera;Formicidae;185188;;Formicidae;Formicidae Latreille, 1809;;TR_LDEC-3113;formicidae;;1;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Biol;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_BIOL_1517;RMQS_25_BIOL_1517_DVAC;45.498247;5.395375696;441;28/04/2025;28/04/2025;Monoculture;;DVAC100;4;Malacostraca;Isopoda;;184472;;Isopoda;Isopoda Latreille, 1817;;TR_LDEC-3114;isopoda;;1;;;;L.DECAENS;;10/02/2026;;;
